case_id,model_finding_id,file,line,summary,failure_scenario,match_status,candidate_reference_n,silver_finding_id,matched_reference_family,matched_rule_id
case-aa2cbfc9848aab44dd69,mf-979adb3bc88cb24813f8,static/app/components/forms/controls/rangeSlider/index.tsx,199,Adding onInput={handleInput} alongside the existing onChange causes the parent onChange callback to fire twice per slider tick,"User drags the range slider: React's synthetic onChange fires handleInput (via the wrapper), and onInput also fires handleInput directly. Both call onChange?.(value, e) on the parent callback. If the parent uses onChange to persist data (e.g., a debounced network save), each drag tick produces duplicate writes/requests.",unmatched_to_codeql,0,,,
case-aa2cbfc9848aab44dd69,mf-9fe37c47e67c9bc59027,static/app/views/insights/common/components/chartActionDropdown.tsx,62,"getAlertsUrl call does not pass the interval parameter, unlike the deleted CreateAlertButton which used useChartInterval() to pass it","A chart is displayed at a 5-minute interval. User clicks the chart actions dropdown and selects 'Create Alert for' a metric. The alert URL is generated without the interval parameter, defaulting to 1h in getAlertsUrl (getInterval returns '1h' for undefined input). The resulting alert rule uses a 1h interval instead of matching the chart's 5m interval, causing the alert to evaluate at the wrong granularity.",unmatched_to_codeql,0,,,
case-aa2cbfc9848aab44dd69,mf-9783a670047614a010b7,static/app/components/performance/spanSearchQueryBuilder.tsx,220,"Removed conditional merge of STATIC_SEMVER_TAGS into stringAttributes when SpanIndexedField.RELEASE is present in EAP span search, removing semver filter keys","A user searches EAP spans and the release field is available from the backend. Previously, STATIC_SEMVER_TAGS (release.build, release.package, release.version.*, etc.) were merged into the filter keys, providing autocomplete and filtering for semver sub-fields. With this merge removed, those filter keys are no longer suggested or accepted, so users cannot filter spans by release.build or release.package even though the span data contains those fields.",unmatched_to_codeql,0,,,
case-b3c04defeaeb2dfc8df4,mf-dd20cd1f14efba6d1745,mcpengine-proxy/mcpengine.go,144,"CRITICAL: Inner scanner goroutine does not return after detecting context cancellation, continues sending to outputChan which the outer goroutine may have already closed via defer close(fr.outputChan), causing a panic (send on closed channel) or a goroutine leak (if the outer select picks ctx.Done() instead of errChan).","Input has 5 lines, context is cancelled after line 2. Inner goroutine detects cancellation on line 3, sends ctx.Err() to errChan (line 144), but falls through to line 147-149 sending line 3 to outputChan. Then scanner.Scan() returns true for line 4, inner goroutine detects cancellation again, tries errChan <- ctx.Err() on line 144 — blocks if errChan still full. If outer goroutine receives and returns, defer close(fr.outputChan) fires. Inner goroutine unblocks, sends ctx.Err() to now-empty errChan, reaches line 149 (fr.outputChan <- line) → PANIC on closed channel. If outer goroutine picks ctx.Done() instead, inner goroutine blocks forever on errChan send → goroutine leak.",unmatched_to_codeql,0,,,
case-b3c04defeaeb2dfc8df4,mf-50066e83c0dafa52285c,mcpengine-proxy/mcpengine.go,155,"Race condition in outer select: when inner goroutine sends io.EOF to errChan (line 155) and immediately calls cancel() (line 156), both errChan and ctx.Done() become ready simultaneously. Go's select picks non-deterministically, so Run may return context.Canceled instead of io.EOF for normal EOF termination, breaking the API contract and causing TestFileReader_EmptyFile to fail intermittently.","Create FileReader with empty file. Inner goroutine: scanner.Scan() returns false immediately, scanner.Err() is nil, errChan <- io.EOF sent, cancel() called. Outer select (line 160) has both cases ready (errChan with io.EOF, ctx.Done() because cancel() just fired). If ctx.Done() wins (~50% probability), Run returns context.Canceled instead of io.EOF. TestFileReader_EmptyFile checks err != io.EOF → test fails intermittently.",unmatched_to_codeql,0,,,
case-b3c04defeaeb2dfc8df4,mf-dad7752325c1e7dab892,mcpengine-proxy/mcpengine.go,153,"cancel() is not called when the scanner encounters an error (line 151-153); it is only called in the else branch (line 156). When the input reader fails (e.g., permission error on stdin), FileReader returns the error but the engine continues running because no cancellation is propagated to sibling workers.",os.Stdin encounters a read error mid-operation. Scanner.Err() returns non-nil. Inner goroutine sends the error to errChan (line 153) but never calls cancel(). Outer goroutine receives the error and returns. defer close(fr.outputChan) fires. HTTPPostSender sees closed inputChan and returns nil. But OutputProxy and SSEWorker keep running because no ctx cancellation was triggered. runWorkersAndWait blocks on wg.Wait() forever because the remaining workers never exit. Engine hangs until process is killed.,unmatched_to_codeql,0,,,
case-b3c04defeaeb2dfc8df4,mf-34f945b17f6ee3dd59dc,mcpengine-proxy/mcpengine.go,162,"io.EOF is logged as 'Error reading input' via fr.logger.Errorw on line 162. When the scanner reaches EOF normally, io.EOF is sent through errChan and logged at error level. This is misleading — EOF is normal end-of-input, not an error — and additionally causes runWorkersAndWait (line 101) to log 'Worker exited with error' for normal termination.","Engine runs normally, stdin provides input and then closes (EOF). FileReader reaches EOF, sends io.EOF through errChan. Outer select receives io.EOF, logs 'Error reading input err=EOF' at error level. Then runWorkersAndWait logs 'Worker exited with error err=EOF'. Operators investigating logs see error-level messages for what is normal shutdown behavior.",unmatched_to_codeql,0,,,
case-b3c04defeaeb2dfc8df4,mf-3aa8cc7f6ecdb96f59e9,mcpengine-proxy/mcpengine.go,99,"Loop variable 'name' is captured by reference in the goroutine closure at line 97-102. In Go, range loop variables are reused across iterations, so by the time goroutines execute their log statements (lines 99 and 101), 'name' may contain the value from a later iteration, reporting incorrect worker names.","Workers map has keys 'file-reader', 'http-post', 'stdout'. Goroutine for 'file-reader' starts but is not immediately scheduled. Loop continues to next iteration, 'name' is now 'http-post'. First goroutine finally runs: logs 'Starting worker worker-name=http-post' for what is actually the file-reader worker, and later logs 'Worker exited with error worker-name=http-post' for the file-reader's result. Tracing and debugging is misled by wrong worker names in logs.",unmatched_to_codeql,0,,,
case-b3c04defeaeb2dfc8df4,mf-fcfb1c991b7c65d85e88,mcpengine-proxy/testutil/reader.go,27,"The 'reachedEOF' boolean field (read on line 27, written on line 34) has no synchronization — no mutex, no atomic. If multiple goroutines read from the same BlockReader concurrently, there is a data race. Currently only bufio.Scanner (single-goroutine) reads from it, but the type is exported and the assumption is fragile.","Two goroutines share a BlockReader and call Read concurrently. Goroutine A reads reachedEOF (line 27) as false while goroutine B sets it to true (line 34). This is a data race. Go race detector flags it. If reachedEOF is non-atomically written while being read, the read may observe a partial/incorrect value, causing the reader to either falsely block (thinking EOF was already reached) or falsely read (thinking EOF was not yet reached when it was).",unmatched_to_codeql,0,,,
case-b3c04defeaeb2dfc8df4,mf-1fb842378cf785ab1008,mcpengine-proxy/io_test.go,137,"Several test functions (TestFileReader_FileError at io_test.go:137, TestOutputProxy_WriteFails at io_test.go:197, TestHTTPPostSender_InvalidURL at http_test.go:137, TestSSEWorker_EventChannelClosure at sse_test.go:307) create a cancel context with context.WithCancel but never call cancel() and have no defer cancel(), leaking the context and its internal propagateCancel goroutine.","Test creates ctx, cancel := context.WithCancel(context.Background()), passes cancel to Run(). Run returns (due to error or channel closure), but cancel is never invoked. The propagateCancel goroutine started internally by context.WithCancel blocks forever on parent.Done() (Background, never fires) and child.Done() (child never cancelled). Each leaked goroutine holds ~4KB of stack. Accumulates over test runs. This is a regression: the old code used context.Background() (no cancel context) and had no leak.",unmatched_to_codeql,0,,,
case-c1987dda9a6823c29fea,mf-3031a0f84aa94686e61a,docs/docs.json,137,"Firecrawl Search Tool sidebar entry was replaced (not augmented) by Oxylabs, orphaning the still-existing firecrawlsearchtool.mdx page from sidebar navigation while the overview page still links to it","A user navigating the docs sidebar under 'Web Scraping & Browsing' no longer sees Firecrawl Search Tool. The firecrawlsearchtool.mdx page file still exists on disk at docs/tools/web-scraping/firecrawlsearchtool.mdx and the overview page at docs/tools/web-scraping/overview.mdx line 28 still shows a Card linking to it, but there is zero sidebar entry for it anywhere in docs.json — the page is effectively hidden from discovery unless the user clicks through from the overview CardGroup.",unmatched_to_codeql,0,,,
case-c1987dda9a6823c29fea,mf-472ee5c1ab66a8861050,docs/tools/web-scraping/oxylabsscraperstool.mdx,89,"Wrong domain description in OxylabsAmazonSearchScraperTool parameters: 'Domain localization for Bestbuy' should say 'Amazon' (this is an Amazon search tool, not Bestbuy)","A developer reading the OxylabsAmazonSearchScraperTool parameter docs sees 'Domain localization for Bestbuy' for the domain parameter and is confused about whether this is an Amazon or Bestbuy tool, or worse, configures a Bestbuy domain for an Amazon search query.",unmatched_to_codeql,0,,,
case-c1987dda9a6823c29fea,mf-6e0e928ef0cc7b376605,docs/tools/web-scraping/oxylabsscraperstool.mdx,7,Typo in frontmatter description: 'Google Seach' should be 'Google Search',"The published documentation page displays 'Google Seach' as one of the available scraper sources, a visible typo that reduces trust in documentation accuracy.",unmatched_to_codeql,0,,,
