case_id,case_control,target_family,group,repo_name,pr_number,language,task_type,model_finding_id,file,line,match_status,candidate_reference_n,matched_reference_family,matched_rule_id,same_case_reference_n,same_file_reference_n,codeql_relation,matched_reference_ids,relation_confidence,relation_rationale,adjudicator_type,automatic_recovered,automatic_semantic_agreement
case-42cb40725b6715e6b56e,positive,quality,ai,onlook-dev/onlook,2171,TypeScript,feat,mf-19f8cec751191666f8b0,apps/web/client/src/app/pricing/page.tsx,52,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,"The static Pro feature text is in the pricing page that CodeQL reports as containing unreachable JSX (sf-a51e3a1fab37f5d26d1e), but stale content and reachability are different defects.",LLM_assistant,0,1
case-42cb40725b6715e6b56e,positive,quality,ai,onlook-dev/onlook,2171,TypeScript,feat,mf-9a6fd6bd4da8e67291c3,apps/web/client/src/app/pricing/page.tsx,60,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,The static Teams feature text and CodeQL's unreachable JSX occur in the same pricing page but have distinct causes and fixes.,LLM_assistant,0,1
case-42cb40725b6715e6b56e,positive,quality,ai,onlook-dev/onlook,2171,TypeScript,feat,mf-03493138acbd7201fe49,apps/web/client/src/app/pricing/page.tsx,83,unmatched_to_codeql,0,,,1,1,related_distinct,,high,"The nonfunctional annual toggle lies inside the JSX made unreachable by the earlier return, but adding toggle state does not fix the reachability defect and removing the return does not implement the toggle.",LLM_assistant,0,1
case-42cb40725b6715e6b56e,positive,quality,ai,onlook-dev/onlook,2171,TypeScript,feat,mf-d4dbb27d8bf714f6b9dd,apps/web/client/src/app/pricing/pricing-card.tsx,10,unmatched_to_codeql,0,,,1,0,no_match,,high,The duplicated TypeScript interface is not represented by the unreachable-statement alert.,LLM_assistant,0,1
case-42cb40725b6715e6b56e,positive,quality,ai,onlook-dev/onlook,2171,TypeScript,feat,mf-9576a7c55cdc3a884b12,apps/web/client/src/app/pricing/tier-pricing.tsx,44,unmatched_to_codeql,0,,,1,0,no_match,,high,The hardcoded dark styling is not represented by the unreachable-statement alert.,LLM_assistant,0,1
case-4305c02b5fa838228719,positive,quality,ai,AgentOps-AI/agentops,729,Python,fix,mf-552896033c91c50a58d4,agentops/session/state.py,27,unmatched_to_codeql,0,,,7,3,related_distinct,,medium,The duplicated enum value and CodeQL's unused imports in state.py share the state module but are independent semantic and cleanup defects.,LLM_assistant,0,1
case-4305c02b5fa838228719,positive,quality,ai,AgentOps-AI/agentops,729,Python,fix,mf-a6dcddc4fbcb67dc2c0e,agentops/config.py,190,unmatched_to_codeql,0,,,7,0,no_match,,high,The endpoint overwrite is not represented by the session import/binding/export alerts.,LLM_assistant,0,1
case-4305c02b5fa838228719,positive,quality,ai,AgentOps-AI/agentops,729,Python,fix,mf-99c734b4cba70372a3bd,agentops/session/__init__.py,62,compatible_location_recovery,1,quality,py/undefined-export,7,1,same_issue,sf-db0ad4255383099c1685,high,Both identify that current remains in __all__ after its definition was removed.,LLM_assistant,1,1
case-4305c02b5fa838228719,positive,quality,ai,AgentOps-AI/agentops,729,Python,fix,mf-647412377623b1f5e9f2,agentops/session/session.py,77,unmatched_to_codeql,0,,,7,3,related_distinct,,high,"The changed Session.current fallback and CodeQL's cyclic import/mis-bound current method occur in the same class, but the runtime lookup policy is not the import cycle or first-parameter naming issue.",LLM_assistant,0,1
case-4305c02b5fa838228719,positive,quality,ai,AgentOps-AI/agentops,729,Python,fix,mf-1693294a764ffb38e526,agentops/session/state.py,23,unmatched_to_codeql,0,,,7,3,related_distinct,,medium,The enum serialization change and CodeQL's unused imports occur in state.py but are different API compatibility and cleanup issues.,LLM_assistant,0,1
case-4305c02b5fa838228719,positive,quality,ai,AgentOps-AI/agentops,729,Python,fix,mf-84f1ddb348a539a5a56f,agentops/config.py,138,unmatched_to_codeql,0,,,7,0,no_match,,high,The partially mutated Config object is not represented by the session import/binding/export alerts.,LLM_assistant,0,1
case-4305c02b5fa838228719,positive,quality,ai,AgentOps-AI/agentops,729,Python,fix,mf-49537ee0651348ecdcb1,agentops/__init__.py,111,unmatched_to_codeql,0,,,7,0,no_match,,high,The incomplete valid-parameter set is not represented by the session import/binding/export alerts.,LLM_assistant,0,1
case-4305c02b5fa838228719,positive,quality,ai,AgentOps-AI/agentops,729,Python,fix,mf-0f310d689f69619f4dd4,agentops/__init__.py,1,unmatched_to_codeql,0,,,7,0,no_match,,high,The unused TYPE_CHECKING import is in agentops/__init__.py and is distinct from CodeQL's unused imports in session.py and state.py.,LLM_assistant,0,1
case-4305c02b5fa838228719,positive,quality,ai,AgentOps-AI/agentops,729,Python,fix,mf-2611be738d52d45f6f1b,agentops/session/state.py,2,off_target_reference_recovery,1,quality,py/unused-import,7,3,same_issue,sf-f8233e6508e59ad656b7,high,Both identify the unused enum.auto import.,LLM_assistant,1,1
case-45ecc9b9b423e37da22e,positive,quality,ai,spcl/dace,2077,Python,feat,mf-a9cb5a58c0f51c24a928,dace/sdfg/nodes.py,1467,unmatched_to_codeql,0,,,3,3,related_distinct,,medium,"The leaked implementation keyword and CodeQL's cyclic imports occur in expand, but the argument-routing defect is not the import cycle; the unused config_override at line 1506 is also a separate variable.",LLM_assistant,0,1
case-45ecc9b9b423e37da22e,positive,quality,ai,spcl/dace,2077,Python,feat,mf-22f74f8f0c84638055d2,dace/sdfg/nodes.py,1436,unmatched_to_codeql,0,,,3,3,related_distinct,,medium,"Dropped positional argument forwarding occurs in the same expand implementation as CodeQL's cyclic imports, but is not the same defect.",LLM_assistant,0,1
case-45ecc9b9b423e37da22e,positive,quality,ai,spcl/dace,2077,Python,feat,mf-fb6eac006fcc7d7290b5,dace/sdfg/state.py,2571,unmatched_to_codeql,0,,,3,0,no_match,,high,The unchecked implementations attribute is in state.py and is not represented by CodeQL's nodes.py import and unused-local alerts.,LLM_assistant,0,1
case-45ecc9b9b423e37da22e,positive,quality,ai,spcl/dace,2077,Python,feat,mf-20c7c147fd4209d83f15,dace/sdfg/nodes.py,1441,unmatched_to_codeql,0,,,3,3,related_distinct,,medium,The misleading expand docstring and CodeQL's cyclic imports share the expand implementation but require distinct documentation/API and import-structure fixes.,LLM_assistant,0,1
case-4a764f3847aeba71b091,positive,quality,ai,Skyvern-AI/skyvern,2435,Python,feat,mf-a1600d11992286e37002,skyvern/services/task_v2_service.py,1652,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,"The datetime serialization crash and CodeQL's cyclic import occur in task_v2_service.py, but are independent serialization and module-structure defects.",LLM_assistant,0,1
case-4a764f3847aeba71b091,positive,quality,ai,Skyvern-AI/skyvern,2435,Python,feat,mf-16eb74fd4d335e2ae3aa,skyvern/services/task_v2_service.py,1587,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,The swallowed workflow error and CodeQL's cyclic import occur in task_v2_service.py but are not the same exception or dependency defect.,LLM_assistant,0,1
case-4d8ff19fb340c20d7a49,positive,quality,ai,openai/openai-agents-python,923,Python,feat,mf-a2495632cde5879faf08,src/agents/function_schema.py,226,unmatched_to_codeql,0,,,4,0,no_match,,high,The conditional-expression precedence bug is unrelated to CodeQL's unsafe imports in _run_impl.py.,LLM_assistant,0,1
case-4d8ff19fb340c20d7a49,positive,quality,ai,openai/openai-agents-python,923,Python,feat,mf-eae775697827afef7c69,src/agents/mcp/server.py,404,unmatched_to_codeql,0,,,4,0,no_match,,high,The timeout default/documentation mismatch is unrelated to CodeQL's unsafe imports.,LLM_assistant,0,1
case-4d8ff19fb340c20d7a49,positive,quality,ai,openai/openai-agents-python,923,Python,feat,mf-e96883a48bc70de9d0ef,src/agents/_run_impl.py,646,unmatched_to_codeql,0,,,4,4,related_distinct,,medium,"Ignoring pending safety checks and CodeQL's unsafe cyclic imports occur in _run_impl.py, but are separate execution-policy and module-initialization defects.",LLM_assistant,0,1
case-58d2a55832abcd11e69d,positive,quality,ai,airbytehq/airbyte,52663,Python,feat,mf-0fc2be736c1349593b26,airbyte-ci/connectors/base_images/base_images/python/bases.py,134,unmatched_to_codeql,0,,,1,0,no_match,,high,The removed cache write-permission guard is unrelated to CodeQL's unclosed file in commands.py.,LLM_assistant,0,1
case-58d2a55832abcd11e69d,positive,quality,ai,airbytehq/airbyte,52663,Python,feat,mf-978427103ece67b75469,airbyte-ci/connectors/base_images/base_images/commands.py,158,compatible_location_recovery,1,quality,py/file-not-closed,1,1,same_issue,sf-baf43c533bc7dca99a82,high,Both identify the file handle opened for dagger.log without a corresponding close.,LLM_assistant,1,1
case-58d2a55832abcd11e69d,positive,quality,ai,airbytehq/airbyte,52663,Python,feat,mf-5bc9455528cad51b8670,airbyte-ci/connectors/base_images/base_images/root_images.py,22,unmatched_to_codeql,0,,,1,0,no_match,,high,The unused Python image constant is unrelated to CodeQL's unclosed file.,LLM_assistant,0,1
case-5bc4ea80f1c42b093e67,positive,quality,ai,willccbb/verifiers,161,Python,feat,mf-1c22ca3a62944a8b13dc,environments/toxicity_explanation/toxicity_explanation.py,132,ambiguous_location_candidate,2,,,2,2,same_issue,sf-cb35e23bf36e4b979a2e|sf-604eb391bf6dcbca5586,high,The same bare except both catches BaseException subclasses and has an empty pass body; the reviewer explicitly identifies both aspects represented by the two CodeQL alerts.,LLM_assistant,0,0
case-5bc4ea80f1c42b093e67,positive,quality,ai,willccbb/verifiers,161,Python,feat,mf-de0a47743edfbae81b3c,environments/toxicity_explanation/toxicity_explanation.py,127,unmatched_to_codeql,0,,,2,2,related_distinct,,medium,"The repeated import and CodeQL's bare empty handler occur in the same reward function, but performance overhead and exception swallowing are distinct defects.",LLM_assistant,0,1
case-5bc4ea80f1c42b093e67,positive,quality,ai,willccbb/verifiers,161,Python,feat,mf-78a5558f822b175f3d21,environments/toxicity_explanation/toxicity_explanation.py,59,unmatched_to_codeql,0,,,2,2,no_match,,high,The unused transformed metadata is not represented by the exception-handler alerts.,LLM_assistant,0,1
case-5bc4ea80f1c42b093e67,positive,quality,ai,willccbb/verifiers,161,Python,feat,mf-3325e5f71e1bb0cca3b0,environments/toxicity_explanation/toxicity_explanation.py,38,unmatched_to_codeql,0,,,2,2,no_match,,high,The inconsistent dictionary access is not represented by the exception-handler alerts.,LLM_assistant,0,1
case-5f4c438794b17fe2dd2c,positive,quality,ai,mlflow/mlflow,16909,Python,fix,mf-635a8fa8dd95b82f2dc3,mlflow/sagemaker/__init__.py,2017,unmatched_to_codeql,0,,,1,1,same_issue,sf-0b38ef893d2c500061ee,high,"Both identify the implicit None return on the non-not-found ClientError path in _does_model_exist, mixed with explicit Boolean returns.",LLM_assistant,0,0
case-5f4c438794b17fe2dd2c,positive,quality,ai,mlflow/mlflow,16909,Python,fix,mf-700f5e0e90116b503a30,mlflow/langchain/runnables.py,337,unmatched_to_codeql,0,,,1,0,no_match,,high,The non-idempotent directory creation is unrelated to CodeQL's mixed-return path in a SageMaker helper.,LLM_assistant,0,1
case-5f4c438794b17fe2dd2c,positive,quality,ai,mlflow/mlflow,16909,Python,fix,mf-dcd04294e7df0c6fb774,mlflow/store/db/utils.py,213,unmatched_to_codeql,0,,,1,0,no_match,,high,The stale docstring parameter is unrelated to CodeQL's mixed-return path.,LLM_assistant,0,1
case-63f02cda0a1f10073dfa,positive,quality,ai,langbot-app/LangBot,1582,Python,feat,mf-e2dd7f12367d0eb0f5fd,pkg/api/http/service/pipeline.py,44,unmatched_to_codeql,0,,,1,0,no_match,,high,The unvalidated sort field is unrelated to CodeQL's mixed-return alert in pipelines.py.,LLM_assistant,0,1
case-63f02cda0a1f10073dfa,positive,quality,ai,langbot-app/LangBot,1582,Python,feat,mf-60451dcd106846ca5810,web/src/app/home/pipelines/page.tsx,43,unmatched_to_codeql,0,,,1,0,no_match,,high,The frontend request race is unrelated to CodeQL's mixed-return alert.,LLM_assistant,0,1
case-63f02cda0a1f10073dfa,positive,quality,ai,langbot-app/LangBot,1582,Python,feat,mf-fd4713590673c43f864f,pkg/api/http/service/pipeline.py,45,unmatched_to_codeql,0,,,1,0,no_match,,high,The case-sensitive sort order is unrelated to CodeQL's mixed-return alert.,LLM_assistant,0,1
case-63f02cda0a1f10073dfa,positive,quality,ai,langbot-app/LangBot,1582,Python,feat,mf-4c5f8cc03a17a7b845ac,web/src/app/home/pipelines/page.tsx,121,unmatched_to_codeql,0,,,1,0,no_match,,high,The unchecked select value split is unrelated to CodeQL's mixed-return alert.,LLM_assistant,0,1
case-63f02cda0a1f10073dfa,positive,quality,ai,langbot-app/LangBot,1582,Python,feat,mf-5076c74e3223d5bcf3f2,web/src/app/home/pipelines/page.tsx,39,unmatched_to_codeql,0,,,1,0,no_match,,high,The missing React effect dependency is unrelated to CodeQL's mixed-return alert.,LLM_assistant,0,1
case-697674ac2a65b8707ff3,positive,quality,ai,mendableai/firecrawl,1445,TypeScript,feat,mf-f15e99944ac7d75de146,apps/api/src/scraper/scrapeURL/transformers/diff.ts,84,unmatched_to_codeql,0,,,1,1,related_distinct,,high,The missing exception boundary and CodeQL's semicolon-style alert occur in the git-diff block but are different reliability and formatting issues.,LLM_assistant,0,1
case-697674ac2a65b8707ff3,positive,quality,ai,mendableai/firecrawl,1445,TypeScript,feat,mf-57aac85f586c50bcd59a,apps/js-sdk/firecrawl/src/index.ts,77,unmatched_to_codeql,0,,,1,0,no_match,,high,The SDK/server result-key mismatch is not represented by the semicolon-style alert.,LLM_assistant,0,1
case-697674ac2a65b8707ff3,positive,quality,ai,mendableai/firecrawl,1445,TypeScript,feat,mf-d973a365d7d05b398f67,apps/api/src/scraper/scrapeURL/transformers/diff.ts,44,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,The old/new property-name mismatch and CodeQL's semicolon-style alert occur in diff.ts but have distinct API and formatting remedies.,LLM_assistant,0,1
case-697674ac2a65b8707ff3,positive,quality,ai,mendableai/firecrawl,1445,TypeScript,feat,mf-c2c65ccae8b170b015d5,apps/api/src/controllers/v1/types.ts,200,unmatched_to_codeql,0,,,1,0,no_match,,high,The omitted schema field is not represented by the semicolon-style alert.,LLM_assistant,0,1
case-697674ac2a65b8707ff3,positive,quality,ai,mendableai/firecrawl,1445,TypeScript,feat,mf-d369a62dac828ab3b673,apps/api/src/controllers/v1/types.ts,574,unmatched_to_codeql,0,,,1,0,no_match,,high,The incomplete change type is not represented by the semicolon-style alert.,LLM_assistant,0,1
case-697674ac2a65b8707ff3,positive,quality,ai,mendableai/firecrawl,1445,TypeScript,feat,mf-5816ad7079803c567b93,apps/api/src/scraper/scrapeURL/transformers/diff.ts,139,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,Sequential independent extraction and CodeQL's semicolon-style alert occur in diff.ts but are independent performance and formatting issues.,LLM_assistant,0,1
case-6bf52025747941db38d4,positive,quality,ai,novuhq/novu,8613,TypeScript,fix,mf-f5cc5858f872be366b8e,apps/dashboard/src/components/workflow-editor/test-workflow/test-workflow-drawer.tsx,197,unmatched_to_codeql,0,,,1,1,no_match,,high,Leaking subscriber fields into generated requests is distinct from CodeQL's constant condition.,LLM_assistant,0,1
case-6bf52025747941db38d4,positive,quality,ai,novuhq/novu,8613,TypeScript,fix,mf-8a61b43f4edd538c377d,apps/dashboard/src/components/workflow-editor/test-workflow/test-workflow-drawer.tsx,122,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,Omitted subscriber fields and CodeQL's constant condition occur around initialization in the same drawer but are separate data-mapping and control-flow defects.,LLM_assistant,0,1
case-6bf52025747941db38d4,positive,quality,ai,novuhq/novu,8613,TypeScript,fix,mf-c7527305bf43a7131335,apps/dashboard/src/components/workflow-editor/test-workflow/test-workflow-drawer.tsx,153,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,Removed subscriber validation and CodeQL's constant condition occur in the same form initialization but are not the same defect.,LLM_assistant,0,1
case-6bf52025747941db38d4,positive,quality,ai,novuhq/novu,8613,TypeScript,fix,mf-b60f4c49ae57fe25d1f0,apps/dashboard/src/components/workflow-editor/test-workflow/test-workflow-drawer.tsx,416,unmatched_to_codeql,0,,,1,1,no_match,,high,The unsafe subscriber type assertion is not represented by the constant-condition alert.,LLM_assistant,0,1
case-6bf52025747941db38d4,positive,quality,ai,novuhq/novu,8613,TypeScript,fix,mf-f566900eadb98d2612df,apps/dashboard/src/components/workflow-editor/test-workflow/test-workflow-drawer.tsx,44,unmatched_to_codeql,0,,,1,1,no_match,,high,Duplicated payload validation is not represented by the constant-condition alert.,LLM_assistant,0,1
case-6bf52025747941db38d4,positive,quality,ai,novuhq/novu,8613,TypeScript,fix,mf-362c2375bc0f47b3e925,apps/dashboard/src/components/workflow-editor/test-workflow/test-workflow-drawer.tsx,84,unmatched_to_codeql,0,,,1,1,no_match,,high,The unused testData prop is not represented by the constant-condition alert.,LLM_assistant,0,1
case-76a0ff6983e0ca3793b2,positive,quality,ai,maplibre/maputnik,1262,TypeScript,feat,mf-86d1493c792523b86f6a,src/components/LayerEditor.tsx,119,unmatched_to_codeql,0,,,1,0,no_match,,high,The obsolete icon context customization is unrelated to CodeQL's inconsistent state update in ModalAdd.,LLM_assistant,0,1
case-76a0ff6983e0ca3793b2,positive,quality,ai,maplibre/maputnik,1262,TypeScript,feat,mf-1a39fd8178921a6cb9bf,src/components/ModalAdd.tsx,146,unmatched_to_codeql,0,,,1,1,related_distinct,,medium,The anchor's default navigation and CodeQL's inconsistent state update occur in ModalAdd but are independent event and state defects.,LLM_assistant,0,1
case-79e114ffc3cc4f095ea9,positive,quality,ai,jina-ai/node-DeepResearch,3,TypeScript,refactor,mf-1bc5db39e4340e1ecb5c,src/agent.ts,273,unmatched_to_codeql,0,,,1,0,no_match,,high,Manual packet review found no preserved CodeQL reference describing the same defect; available rules were js/automatic-semicolon-insertion.,LLM_assistant,0,1
